""	"LABNR"	"MATERIAL"	"SPECIES"	"SITE"	"PERIOD"	"CULTURE"	"LATITUDE"	"LONGITUDE"	"METHOD"	"CALAGE"	"CALSTD"	"REFERENCE"	"SIMPERIOD"	"SIMMATERIAL"
"15967"	"PoZ-22525"	"nd"	"nd"	"Pavlov"	"Neolithic"	"Lengyel"	48.8742	16.6723	"14C"	6580	50	"Kuča, M. - Přichystal, A. - Schenk, Z. - Škrdla, P. - Vokáč, M. (2009). Lithic raw material procurement in the Moravian Neolithic: the search for extra-regional networks. Documenta Praehistorica, 36, 313-326."	"neolithic"	"unknown"
"15968"	"VERA-2161"	"bone"	"human"	"Pavlov"	"Chalcolithic"	"Bell Beaker "	48.8742	16.6723	"14C"	4240	70	"Peška, J. (2011). Neue absolute Datierungen aus dem späten Äneolithikum Mährens. Offa, 63/64, 2006/2007, 7-44."	"chalcolithic"	"bone"
"15969"	"VERA-2162"	"bone"	"human"	"Pavlov"	"Chalcolithic"	"Bell Beaker "	48.8742	16.6723	"14C"	3400	40	"Peška, J. (2011). Neue absolute Datierungen aus dem späten Äneolithikum Mährens. Offa, 63/64, 2006/2007, 7-44."	"chalcolithic"	"bone"
"15970"	"VERA-2163"	"bone"	"human"	"Pavlov"	"Chalcolithic"	"Bell Beaker "	48.8742	16.6723	"14C"	3790	60	"Peška, J. (2011). Neue absolute Datierungen aus dem späten Äneolithikum Mährens. Offa, 63/64, 2006/2007, 7-44."	"chalcolithic"	"bone"
"15971"	"VERA-3358"	"bone"	"human"	"Pavlov"	"Chalcolithic"	"Bell Beaker "	48.8742	16.6723	"14C"	6650	60	"Peška, J. (2011). Neue absolute Datierungen aus dem späten Äneolithikum Mährens. Offa, 63/64, 2006/2007, 7-44."	"chalcolithic"	"bone"
"15972"	"VERA-3359"	"bone"	"human"	"Pavlov"	"Chalcolithic"	"Bell Beaker "	48.8742	16.6723	"14C"	4200	60	"Peška, J. (2011). Neue absolute Datierungen aus dem späten Äneolithikum Mährens. Offa, 63/64, 2006/2007, 7-44."	"chalcolithic"	"bone"
"15973"	"VERA-3360"	"bone"	"human"	"Pavlov"	"Chalcolithic"	"Bell Beaker "	48.8742	16.6723	"14C"	4270	80	"Peška, J. (2011). Neue absolute Datierungen aus dem späten Äneolithikum Mährens. Offa, 63/64, 2006/2007, 7-44."	"chalcolithic"	"bone"
"15974"	"GdA-533"	"charcoal"	"nd"	"Pěnčín"	"Neolithic"	"Linearbandkeramik"	0	0	"14C"	6970	50	"Pokorný 2010"	"neolithic"	"charcoal"
"15975"	"VERA-2981"	"charcoal"	"nd"	"Pěnčín"	"Neolithic"	"Linearbandkeramik"	0	0	"14C"	7030	80	"Prostředník, J. –  Šída, P. –  Šrein, V. –  Šreinová, B. –  Šťastný, M. (2005). Neolithic quarrying in the foothills
Neolithic quarrying in the foothills of the Jizera Mountains and the dating thereof. Archeologické rozhledy, 57, 477-492."	"neolithic"	"charcoal"
"15976"	"VERA-2981"	"charcoal"	"nd"	"Pěnčín"	"Early Modern Period"	"Early Modern Period"	0	0	"14C"	7030	80	"Prostředník, J. –  Šída, P. –  Šrein, V. –  Šreinová, B. –  Šťastný, M. (2005). Neolithic quarrying in the foothills
Neolithic quarrying in the foothills of the Jizera Mountains and the dating thereof. Archeologické rozhledy, 57, 477-492."	"other"	"charcoal"
"15977"	"UGAMS-5277"	"wood"	"nd"	"Pěnčín, Jistebsko, parcel 350/1"	"Neolithic"	"Linearbandkeramik"	0	0	"14C"	7110	70	"Pokorný, P. - Šída, P. - Novák, J. - Prostředník, J. (2010). Neolitická těžba v Jizerských horách pohledem pylové a antrakologické analýzy. Archeologické  Rozhledy, 62, 587-607."	"neolithic"	"other"
"15978"	"UGAMS-5278"	"wood"	"nd"	"Pěnčín, Jistebsko, parcel 350/1"	"Neolithic"	"Linearbandkeramik or Early Stroke-Ornamented Ware "	0	0	"14C"	6970	50	"Pokorný, P. - Šída, P. - Novák, J. - Prostředník, J. (2010). Neolitická těžba v Jizerských horách pohledem pylové a antrakologické analýzy. Archeologické  Rozhledy, 62, 587-607."	"neolithic"	"other"
"15979"	"UGAMS-5279"	"wood"	"nd"	"Pěnčín, Jistebsko, parcel 350/1"	"Neolithic"	"Linearbandkeramik or Early Stroke-Ornamented Ware "	0	0	"14C"	7210	30	"Pokorný, P. - Šída, P. - Novák, J. - Prostředník, J. (2010). Neolitická těžba v Jizerských horách pohledem pylové a antrakologické analýzy. Archeologické  Rozhledy, 62, 587-607."	"neolithic"	"other"
"15980"	"P-1906"	"charcoal"	"nd"	"Peruc, Radonice nad Ohří"	"Bronze Age"	"Knovíz "	0	0	"14C"	3250	70	"Lawn, B. (1975). University of Pennsylvania Radiocarbon Dates XVIII Radiocarbon, 17, 196-215."	"bronzeage"	"charcoal"
"15981"	"GrN-23331"	"charcoal"	"nd"	"Pod Křidlem"	"Epipalaeolithic"	"nd"	0	0	"14C"	9140	110	"Gehlen 2010"	"epipalaeolithic"	"charcoal"
"15982"	"GrN-23332"	"charcoal"	"nd"	"Pod zudem"	"Epipalaeolithic?"	"Late Mesolithic?"	0	0	"14C"	7640	50	"Gehlen 2010"	"other"	"charcoal"
"15983"	"GrN-23333"	"charcoal"	"nd"	"Pod zudem"	"Epipalaeolithic?"	"Late Mesolithic?"	0	0	"14C"	7490	50	"Gehlen 2010"	"other"	"charcoal"
"15984"	"GrN-23334"	"charcoal"	"nd"	"Pod zudem"	"Epipalaeolithic"	"Early Mesolithic?"	0	0	"14C"	9010	310	"Gehlen 2010"	"epipalaeolithic"	"charcoal"
"15985"	"GrN-23335"	"charcoal"	"nd"	"Pod zudem"	"Epipalaeolithic"	"Early Mesolithic?"	0	0	"14C"	8470	120	"Gehlen 2010"	"epipalaeolithic"	"charcoal"
"15986"	"Bln-2170"	"nd"	"nd"	"Podolie"	"Chalcolithic"	"Bosáca"	48.6718	17.7712	"14C"	4730	100	"Breunig 1987"	"chalcolithic"	"unknown"
"15987"	"Bln-556"	"charcoal"	"quercus"	"Podolie"	"Chalcolithic"	"Bošáca"	48.6718	17.7712	"14C"	5100	140	"Kohl 1970"	"chalcolithic"	"charcoal"
"15988"	"Crl-6090"	"bark"	"Pinus"	"Ponědrážka,, former Lake Švarcenberk"	"Neolithic"	"Neolithic"	0	0	"14C"	6990	140	"Šída, P. - Pokorný, P. - Kuneš, P. (2007). Dřevěné artefakty raně holocenního stáří z litorálu zaniklého jezera Švarcenberk. Přehled výzkumů, 48, 55-64."	"neolithic"	"other"
"15989"	"GrN-8802"	"bone"	"human"	"Postoloprty, Březno"	"Chalcolithic"	"Early Aeneolithic (Michelsberg ?)"	0	0	"14C"	4710	90	"Pleinerová 1980"	"chalcolithic"	"bone"
"15990"	"GrN-8803"	"bone"	"human"	"Postoloprty, Březno"	"Chalcolithic"	"Michelsberg "	0	0	"14C"	5830	60	"Pleinerová 1980"	"chalcolithic"	"bone"
"15991"	"Bln-482"	"charcoal"	"quercus"	"Postoloprty, Rvenice, sand quarry"	"Chalcolithic"	"Funnel Beaker "	50.3598	13.7029	"14C"	5690	90	"Kohl 1970"	"chalcolithic"	"charcoal"
"15992"	"KN-2505"	"bone"	"nd"	"Prag 6, Baba"	"Neolithic"	"Baalberge"	50.05	14.4167	"14C"	5440	90	"Breunig 1987, 142, 166"	"neolithic"	"bone"
"15993"	"UtC-13186"	"bone"	"human"	"Praga-Miškovice"	"Bronze Age"	"Aunjetitz"	50.15	14.54	"14C"	3800	70	"Ernée 2012"	"bronzeage"	"bone"
"15994"	"UtC-13187"	"bone"	"human"	"Praga-Miškovice"	"Bronze Age"	"Aunjetitz"	50.15	14.54	"14C"	3910	50	"Ernée 2012"	"bronzeage"	"bone"
"15995"	"UtC-13188"	"bone"	"human"	"Praga-Miškovice"	"Bronze Age"	"Aunjetitz"	50.15	14.54	"14C"	3660	50	"Ernée 2012"	"bronzeage"	"bone"
"15996"	"UtC-13189"	"bone"	"human"	"Praga-Miškovice"	"Bronze Age"	"Aunjetitz"	50.15	14.54	"14C"	4010	60	"Ernée 2012"	"bronzeage"	"bone"
"15997"	"UtC-13190"	"bone"	"human"	"Praga-Miškovice"	"Bronze Age"	"Aunjetitz"	50.15	14.54	"14C"	3850	60	"Ernée 2012"	"bronzeage"	"bone"
"15998"	"UtC-13191"	"bone"	"human"	"Praga-Miškovice"	"Bronze Age"	"Aunjetitz"	50.15	14.54	"14C"	3790	60	"Ernée 2012"	"bronzeage"	"bone"
"15999"	"UtC-13192"	"bone"	"human"	"Praga-Miškovice"	"Bronze Age"	"Aunjetitz"	50.15	14.54	"14C"	3840	70	"Ernée 2012"	"bronzeage"	"bone"
"16000"	"KN-2505"	"bone"	"nd"	"Praha, Dejvice, Baba"	"Chalcolithic"	"Funnel Beaker "	0	0	"14C"	5440	90	"Havel, J. (1986). Baba - výšinné sídliště kultury nálevkovitých pohárů v Praze 6 / Dejvicích. Praha."	"chalcolithic"	"bone"
"16001"	"A-215"	"charcoal"	"nd"	"Praha, Hostivař"	"Bronze Age"	"Bronze Age"	0	0	"14C"	3250	70	"Smejtek, L. et al. (2011). Osídlení z doby bronzové v Kněževsi u Prahy. 1. text. Praha."	"bronzeage"	"charcoal"
"16002"	"ISGS-4875"	"charcoal"	"nd"	"Praha, Hostivař"	"Bronze Age"	"Bronze Age"	0	0	"14C"	3240	100	"Smejtek 2011"	"bronzeage"	"charcoal"
"16003"	"KIA-30944"	"bone"	"nd"	"Praha, Miškovice"	"Chalcolithic"	"Řivnáč "	0	0	"14C"	4900	50	"Ernée 2007"	"chalcolithic"	"bone"
"16004"	"UtC-13186"	"bone"	"human"	"Praha, Miškovice"	"Bronze Age"	"Únětice "	0	0	"14C"	3800	70	"Ernée, M. - Müller, J. - Rassmann, K. (2009). Ausgrabung des frühbronzezeitlichen Gräberfelds der Aunjetitzer Kultur von Prag-Miškovice. Auswertung und erste Ergebnisse der naturwissenschaftlichen Untersuchungen: 14C-Daten und Metallanalysen Germania, 87,"	"bronzeage"	"bone"
"16005"	"UtC-13187"	"bone"	"human"	"Praha, Miškovice"	"Bronze Age"	"Únětice "	0	0	"14C"	3910	50	"Ernée, M. - Müller, J. - Rassmann, K. (2009). Ausgrabung des frühbronzezeitlichen Gräberfelds der Aunjetitzer Kultur von Prag-Miškovice. Auswertung und erste Ergebnisse der naturwissenschaftlichen Untersuchungen: 14C-Daten und Metallanalysen Germania, 87,"	"bronzeage"	"bone"
"16006"	"UtC-13188"	"bone"	"human"	"Praha, Miškovice"	"Bronze Age"	"Únětice "	0	0	"14C"	3660	50	"Ernée, M. - Müller, J. - Rassmann, K. (2009). Ausgrabung des frühbronzezeitlichen Gräberfelds der Aunjetitzer Kultur von Prag-Miškovice. Auswertung und erste Ergebnisse der naturwissenschaftlichen Untersuchungen: 14C-Daten und Metallanalysen Germania, 87,"	"bronzeage"	"bone"
"16007"	"UtC-13189"	"bone"	"human"	"Praha, Miškovice"	"Bronze Age"	"Únětice "	0	0	"14C"	4010	60	"Ernée, M. - Müller, J. - Rassmann, K. (2009). Ausgrabung des frühbronzezeitlichen Gräberfelds der Aunjetitzer Kultur von Prag-Miškovice. Auswertung und erste Ergebnisse der naturwissenschaftlichen Untersuchungen: 14C-Daten und Metallanalysen Germania, 87,"	"bronzeage"	"bone"
"16008"	"UtC-13190"	"bone"	"human"	"Praha, Miškovice"	"Bronze Age"	"Únětice "	0	0	"14C"	3850	60	"Ernée, M. - Müller, J. - Rassmann, K. (2009). Ausgrabung des frühbronzezeitlichen Gräberfelds der Aunjetitzer Kultur von Prag-Miškovice. Auswertung und erste Ergebnisse der naturwissenschaftlichen Untersuchungen: 14C-Daten und Metallanalysen Germania, 87,"	"bronzeage"	"bone"
"16009"	"UtC-13191"	"bone"	"human"	"Praha, Miškovice"	"Bronze Age"	"Únětice "	0	0	"14C"	3790	60	"Ernée, M. - Müller, J. - Rassmann, K. (2009). Ausgrabung des frühbronzezeitlichen Gräberfelds der Aunjetitzer Kultur von Prag-Miškovice. Auswertung und erste Ergebnisse der naturwissenschaftlichen Untersuchungen: 14C-Daten und Metallanalysen Germania, 87,"	"bronzeage"	"bone"
"16010"	"UtC-13192"	"bone"	"human"	"Praha, Miškovice"	"Bronze Age"	"Únětice "	0	0	"14C"	3840	70	"Ernée, M. - Müller, J. - Rassmann, K. (2009). Ausgrabung des frühbronzezeitlichen Gräberfelds der Aunjetitzer Kultur von Prag-Miškovice. Auswertung und erste Ergebnisse der naturwissenschaftlichen Untersuchungen: 14C-Daten und Metallanalysen Germania, 87,"	"bronzeage"	"bone"
"16011"	"Ki-4454"	"bone"	"human"	"Praha, Praha 8, Ďáblice"	"Bronze Age"	"Únětice "	0	0	"14C"	4090	80	"Ernée 2009"	"bronzeage"	"bone"
"16012"	"Ki-4455"	"bone"	"human"	"Praha, Praha 8, Ďáblice"	"Bronze Age"	"Únětice "	0	0	"14C"	4120	90	"Ernée 2009"	"bronzeage"	"bone"
"16013"	"Bln-475"	"grain"	"Triticum"	"Prasklice, Křeby"	"Bronze Age"	"Únětice "	0	0	"14C"	4250	120	"Kohl 1970"	"bronzeage"	"other"
"16014"	"KIA-34735"	"charcoal"	"nd"	"Pravčice, Hulín-Pravčice 2 - Višňovce 2007-2008"	"Chalcolithic"	"Lengyel"	0	0	"14C"	6630	60	"Peška 2010"	"chalcolithic"	"charcoal"
"16015"	"KIA-34736"	"nd"	"nd"	"Pravčice, Hulín-Pravčice 2 - Višňovce 2007-2008"	"Neolithic"	"Linearbandkeramik"	0	0	"14C"	7120	70	"Peška 2010"	"neolithic"	"unknown"
"16016"	"GrA-34089"	"bone"	"nd"	"Přerov, Dluhonice"	"Chalcolithic"	"Lengyel"	0	0	"14C"	6460	50	"Kuča 2011"	"chalcolithic"	"bone"
"16017"	"PoZ-37406"	"bone"	"nd"	"Přerov, Dluhonice"	"Neolithic - Chalcolithic"	"Lengyel"	0	0	"14C"	6260	40	"Kuča, M. - Schenk, Z. - Nývltová Fišáková, M. (2011). Lengyelské sídliště v Dluhonicích (okr. Přerov) a jeho postavení v rámci počátku mladšího stupně lengyelské kultury v prostoru jižního vstupu Moravské brány. Časopis Moravského Muzea / Acta Musei Morav"	"other"	"bone"
"16018"	"GrA-12910"	"tooth"	"equus caballus"	"Přerov, Horní náměstí"	"Chalcolithic"	"Aeneolithic"	0	0	"14C"	5080	180	"Svoboda2001"	"chalcolithic"	"other"
"16019"	"P-1908"	"charcoal"	"nd"	"Protivín"	"Hallstatt Era"	"Hallstatt"	0	0	"14C"	3210	80	"Lawn, B. (1975). University of Pennsylvania Radiocarbon Dates XVIII Radiocarbon, 17, 196-215."	"ironage"	"charcoal"
"16020"	"Ki-4448"	"nd"	"nd"	"Radovesice"	"Chalcolithic"	"Bell Beaker "	0	0	"14C"	4280	90	"Smejtek 2011"	"chalcolithic"	"unknown"
"16021"	"Bln-1498"	"charcoal"	"nd"	"Radzovce"	"Bronze Age"	"Piliny"	0	0	"14C"	3610	70	"Furmánek 1991"	"bronzeage"	"charcoal"
"16022"	"Bln-2527"	"charcoal"	"nd"	"Radzovce"	"Bronze Age"	"Piliny"	0	0	"14C"	3120	120	"Furmánek 1991"	"bronzeage"	"charcoal"
"16023"	"Bln-2528"	"charcoal"	"nd"	"Radzovce"	"Bronze Age"	"Piliny"	0	0	"14C"	3310	60	"Furmánek 1991"	"bronzeage"	"charcoal"
"16024"	"GrN-25773"	"nd"	"nd"	"Ralsko, Hradčany nad Ploučnic, Donbas"	"Later Prehistory"	"Later Prehistory"	0	0	"14C"	4190	180	"Svoboda 2003"	"other"	"unknown"
"16025"	"Bln-2728"	"charcoal"	"nd"	"Rozhanovce"	"Bronze Age"	"Otomani-Füzesabony"	0	0	"14C"	3630	130	"Barta 2001"	"bronzeage"	"charcoal"
"16026"	"Bln-2563"	"charcoal"	"nd"	"Rybník"	"Bronze Age"	"Maďarovce"	0	0	"14C"	3320	90	"Barta 2001"	"bronzeage"	"charcoal"
"16027"	"Bln-2564"	"charcoal"	"nd"	"Rybník"	"Bronze Age"	"Maďarovce"	0	0	"14C"	3450	70	"Barta 2001"	"bronzeage"	"charcoal"
"16028"	"Bln-3074"	"charcoal"	"nd"	"Rybník"	"Bronze Age"	"Maďarovce"	0	0	"14C"	3430	80	"Barta 2001"	"bronzeage"	"charcoal"
"16029"	"VERA-765"	"charcoal"	"quercus"	"Šarišské Michaľany, Fedelemka"	"Neolithic"	"Bükk"	0	0	"14C"	7080	70	"Stadler 2000"	"neolithic"	"charcoal"
"16030"	"VERA-766"	"charcoal"	"quercus"	"Šarišské Michaľany, Fedelemka"	"Neolithic"	"Bükk"	0	0	"14C"	7040	80	"Stadler 2000"	"neolithic"	"charcoal"
"16031"	"VERA-767"	"charcoal"	"quercus"	"Šarišské Michaľany, Fedelemka"	"Neolithic"	"Bükk"	0	0	"14C"	7050	80	"Stadler 2000"	"neolithic"	"charcoal"
"16032"	"VERA-768"	"charcoal"	"quercus"	"Šarišské Michaľany, Fedelemka"	"Neolithic"	"Bükk"	0	0	"14C"	7110	80	"Stadler 2000"	"neolithic"	"charcoal"
"16033"	"VERA-769"	"charcoal"	"fraxinus"	"Šarišské Michaľany, Fedelemka"	"Chalcolithic"	"Baden"	0	0	"14C"	4950	60	"Stadler 2000"	"chalcolithic"	"charcoal"
"16034"	"GrA-34102"	"charcoal"	"nd"	"Šebkovice, Milatice, Herkle"	"Neolithic"	"Lengyel"	0	0	"14C"	6650	70	"Kuča 2009"	"neolithic"	"charcoal"
"16035"	"KIA-11798"	"bone"	"human"	"Slaný, Site 1"	"Chalcolithic"	"Corded Ware "	0	0	"14C"	4280	90	"Furholt 2003"	"chalcolithic"	"bone"
"16036"	"LJ-2047"	"charcoal"	"nd"	"Slaný, Slánská hora"	"Bronze Age"	"Early Bronze Age"	0	0	"14C"	3940	270	"Bien, G. S. - Pandolfi, L. J. (1972). La Jolla Natural Radiocarbon Measurements VI. Radiocarbon, 14, 368-379."	"bronzeage"	"charcoal"
"16037"	"OWU-60"	"charcoal"	"nd"	"Slaný, Slánská hora"	"Chalcolithic or Bronze Age"	"Řivnáč  or Bronze Age (?)"	0	0	"14C"	3110	220	"Ogden, J. G. - Hay, R. J. (1964). Ohio-Wesleyan University Natural Radiocarbon Measurements I. Radiocarbon, 6, 340-348."	"other"	"charcoal"
"16038"	"GrN-7622R"	"bone"	"calcined"	"Smolín"	"Epipalaeolithic"	"nd"	0	0	"14C"	9320	90	"Gehlen 2010"	"epipalaeolithic"	"bone"
"16039"	"Ki-4452"	"bone"	"human"	"Soběsuky"	"Bronze Age"	"Únětice "	0	0	"14C"	4030	50	"Ernée 2009"	"bronzeage"	"bone"
"16040"	"PoZ-27423"	"grain"	"Triticum trococcum"	"Spálené Poříčí, Vlkov, Babiny"	"Chalcolithic"	"Cham"	0	0	"14C"	4260	80	"John, J. et al. (2009). Eneolitická výšinná lokalita Vlkov-Babiny (okr. Plzeň-jih). Plzeň."	"chalcolithic"	"other"
"16041"	"PoZ-27424"	"grain"	"triticum"	"Spálené Poříčí, Vlkov, Babiny"	"Chalcolithic"	"Cham"	0	0	"14C"	4660	110	"John, J. et al. (2009). Eneolitická výšinná lokalita Vlkov-Babiny (okr. Plzeň-jih). Plzeň."	"chalcolithic"	"other"
"16042"	"PoZ-27425"	"grain"	"triticum"	"Spálené Poříčí, Vlkov, Babiny"	"Chalcolithic"	"Cham"	0	0	"14C"	4480	40	"John, J. et al. (2009). Eneolitická výšinná lokalita Vlkov-Babiny (okr. Plzeň-jih). Plzeň."	"chalcolithic"	"other"
"16043"	"PoZ-21786"	"charcoal"	"nd"	"Spytihněv, Na vrších"	"Neolithic"	"Linearbandkeramik"	0	0	"14C"	7270	50	"Schenk, Z. - Kuča, M. - Škrdla, P. - Roszková, A. (2008). Spytihněv (okr. Zlín). Přehled výzkumů, 49, 226-231."	"neolithic"	"charcoal"
"16044"	"OWU-59"	"charcoal"	"nd"	"Stehelčeves, Homolka"	"Chalcolithic"	"Řivnáč "	49.0308	14.9891	"14C"	3710	230	"Ogden, J. G. - Hay, R. J. (1964). Ohio-Wesleyan University Natural Radiocarbon Measurements I. Radiocarbon, 6, 340-348."	"chalcolithic"	"charcoal"
"16045"	"VERA-1821"	"charcoal"	"quercus"	"Stráne pod Tatrami, Pod Kamenným vrchom"	"Neolithic"	"Linear Pottery Culture"	0	0	"14C"	7350	50	"Soják 2004"	"neolithic"	"charcoal"
"16046"	"VERA-1822"	"charcoal"	"quercus"	"Stráne pod Tatrami, Pod Kamenným vrchom"	"Neolithic"	"Linear Pottery Culture"	0	0	"14C"	7140	80	"Soják 2004"	"neolithic"	"charcoal"
"16047"	"VERA-1823"	"charcoal"	"Fagus"	"Stráne pod Tatrami, Pod Kamenným vrchom"	"Neolithic"	"Linear Pottery Culture"	0	0	"14C"	7090	70	"Soják 2004"	"neolithic"	"charcoal"
"16048"	"VERA-1824"	"charcoal"	"quercus"	"Stráne pod Tatrami, Pod Kamenným vrchom"	"Neolithic"	"Linear Pottery Culture"	0	0	"14C"	7330	50	"Soják 2004"	"neolithic"	"charcoal"
"16049"	"VERA-1825"	"charcoal"	"Ulmus"	"Stráne pod Tatrami, Pod Kamenným vrchom"	"Neolithic"	"Linear Pottery Culture"	0	0	"14C"	7210	40	"Soják 2004"	"neolithic"	"charcoal"
"16050"	"VERA-1855"	"charcoal"	"quercus"	"Stráne pod Tatrami, Pod Kamenným vrchom"	"Neolithic"	"Linear Pottery Culture"	0	0	"14C"	7210	40	"Soják 2004"	"neolithic"	"charcoal"
"16051"	"Bln-557"	"charcoal"	"Quercus"	"Stúrovo"	"Neolithic"	"Linienbandkeramik"	47.8	18.7333	"14C"	6370	120	"Berlin Date List IV"	"neolithic"	"charcoal"
"16052"	"Bln-559"	"charcoal"	"Quercus"	"Stúrovo"	"Neolithic"	"Linienbandkeramik"	47.8	18.7333	"14C"	7150	130	"Berlin Date List IV"	"neolithic"	"charcoal"
"16053"	"Bln-557"	"charcoal"	"quercus"	"Štúrovo"	"Neolithic"	"Želiezovce ?"	47.7949	18.7175	"14C"	6370	120	"Kohl 1970"	"neolithic"	"charcoal"
"16054"	"Bln-558"	"charcoal"	"quercus"	"Štúrovo"	"Neolithic"	"Želiezovce"	47.7949	18.7175	"14C"	7060	130	"Kohl 1970"	"neolithic"	"charcoal"
"16055"	"LJ-2044"	"charcoal"	"nd"	"Šurany, Nitriansky Hrádok"	"Bronze Age"	"Maďarovce"	0	0	"14C"	3610	240	"Kohl 1970"	"bronzeage"	"charcoal"
"16056"	"Bln-2169"	"nd"	"nd"	"Svodin"	"Chalcolithic"	"Baden"	47.9105	18.4997	"14C"	4810	80	"Stadler 2001"	"chalcolithic"	"unknown"
"16057"	"Bln-2173"	"nd"	"nd"	"Svodín"	"Chalcolithic"	"Baden"	47.9105	18.4997	"14C"	5110	130	"Němejcová-Pavúková 1981"	"chalcolithic"	"unknown"
"16058"	"Bln-2174"	"charcoal"	"nd"	"Svodín"	"Chalcolithic"	"Baden"	47.9105	18.4997	"14C"	5020	130	"Němejcová-Pavúková 1981"	"chalcolithic"	"charcoal"
"16059"	"PoZ-37412"	"charcoal"	"nd"	"Tučapy, Nad horkami"	"Chalcolithic"	"Lengyel"	0	0	"14C"	6540	60	"Kuča, M. – Škrdla, P. – Nývltová Fišáková, M. (2010). Příspěvek k absolutní chronologii mladšího stupně lengyelské kultury ve středním Pomoraví. Slovácko - Společenskovědní sborník pro moravsko-slovenské pomezí, 52, 153-160."	"chalcolithic"	"charcoal"
"16060"	"CRL-9105"	"bone"	"bos"	"Tuchoměřice, Za špýcharem"	"Chalcolithic"	"Řivnáč "	0	0	"14C"	4930	90	"Sankot, P. - Zápotocký, P. (2011). Eneolitický sídlištní areál (jordanovská a řivnáčská kultura) s kruhovým objektem - rondelem v Tuchoměřicích, okr. Praha-západ. Památky archeologické, 102, 59-116."	"chalcolithic"	"bone"
"16061"	"OxA-15700"	"grain"	"Triticum monococcum"	"Tuchoměřice, Za špýcharem"	"Chalcolithic"	"Řivnáč "	0	0	"14C"	5380	60	"Sankot 2011"	"chalcolithic"	"other"
"16062"	"OxA-15757"	"grain"	"Triticum dicoccum"	"Tuchoměřice, Za špýcharem"	"Chalcolithic"	"Jordanov "	0	0	"14C"	6080	70	"Sankot 2011"	"chalcolithic"	"other"
"16063"	"OxA-15797"	"grain"	"triticum monococcum"	"Tuchoměřice, Za špýcharem"	"Chalcolithic"	"Řivnáč "	0	0	"14C"	4900	50	"Sankot 2011"	"chalcolithic"	"other"
"16064"	"KIA-34737"	"charcoal"	"nd"	"Tuněchody"	"Chalcolithic"	"Lengyel"	0	0	"14C"	6450	40	"Kovárník 2011"	"chalcolithic"	"charcoal"
"16065"	"KIA-34738"	"bone"	"human"	"Tuněchody"	"Chalcolithic"	"Bell Beaker "	0	0	"14C"	4170	50	"Tichý, R. - Turek, J. - Dohnálková, I. - Dohnálková, H. - Thér, R. (2008). Birituální pohřebiště kultury zvoncovitých pohárů v cihelně Tuněchody u Chrudimi. Předběžná zpráva o výzkumu pohřebiště I. In Stuchlík, S. (ed.), Konference o pohřebním ritu. Muž a"	"chalcolithic"	"bone"
"16066"	"Gd-1395"	"charcoal"	"nd"	"Turnov, Maškovy zahrady"	"Bronze Age"	"Lusatian "	0	0	"14C"	3020	60	"Bláhová-Sklenářová 2007"	"bronzeage"	"charcoal"
"16067"	"Gd-2095"	"charcoal"	"nd"	"Turnov, Maškovy zahrady"	"Bronze Age"	"Lusatian "	0	0	"14C"	3150	60	"Bláhová-Sklenářová 2007"	"bronzeage"	"charcoal"
"16068"	"Gd-2282"	"charcoal"	"nd"	"Turnov, Maškovy zahrady"	"Bronze Age"	"Lusatian "	0	0	"14C"	3270	60	"Bláhová-Sklenářová 2007"	"bronzeage"	"charcoal"
"16069"	"Bln-239"	"charcoal"	"nd"	"Tušimice"	"Chalcolithic"	"nd"	50.3833	13.3667	"14C"	5470	110	"Berlin Date List II "	"chalcolithic"	"charcoal"
"16070"	"Bln-4497"	"charcoal"	"nd"	"Tvořihráz"	"Chalcolithic"	"Bell Beaker "	0	0	"14C"	4300	80	"Bálek 1999"	"chalcolithic"	"charcoal"
"16071"	"Bln-4498"	"charcoal"	"nd"	"Tvořihráz"	"Chalcolithic"	"Bell Beaker "	0	0	"14C"	4110	90	"Bálek 1999"	"chalcolithic"	"charcoal"
"16072"	"Bln-4499"	"charcoal"	"nd"	"Tvořihráz"	"Chalcolithic"	"Bell Beaker "	0	0	"14C"	4140	80	"Bálek 1999"	"chalcolithic"	"charcoal"
"16073"	"Bln-4500"	"charcoal"	"nd"	"Tvořihráz"	"Chalcolithic"	"Bell Beaker "	0	0	"14C"	4500	70	"Bálek 1999"	"chalcolithic"	"charcoal"
"16074"	"Bln-4501"	"charcoal"	"nd"	"Tvořihráz"	"Chalcolithic"	"Bell Beaker "	0	0	"14C"	4260	90	"Bálek 1999"	"chalcolithic"	"charcoal"
"16075"	"PoZ-18664"	"apple"	"apple"	"Úholičky"	"Chalcolithic"	"Řivnáč "	0	0	"14C"	4770	70	"Dobeš, M. – Vojtěchovská, I. (2008). Řivnáčské sídliště v Úholičkách, okr. Praha-západ. Archeologické Rozhledy, 60, 261-297."	"chalcolithic"	"other"
"16076"	"OxA-15131"	"bone"	"human"	"Vedrovice"	"Neolithic"	"Linearbandkeramik"	0	0	"14C"	7200	40	"Pettitt 2008"	"neolithic"	"bone"
"16077"	"OxA-15362"	"bone"	"human"	"Vedrovice"	"Neolithic"	"Linearbandkeramik"	0	0	"14C"	7320	60	"Pettitt 2008"	"neolithic"	"bone"
"16078"	"OxA-15363"	"bone"	"human"	"Vedrovice"	"Neolithic"	"Linearbandkeramik"	0	0	"14C"	7230	40	"Pettitt 2008"	"neolithic"	"bone"
